id_visitante,pais_origen,edad,genero,destino,region,fecha_visita,dias_estadia,gasto_total,medio_transporte
V1017,Ecuador,61,F,Lago Titicaca,Arequipa,2024-12-29,3,3687.07,Desconocido
V1018,México,33,M,Huacachina,La Libertad,2025-03-17,4,1183.8,Avión
V1019,Colombia,36,F,Machu Picchu,Cusco,2025-04-18,6,2305.81,Avión
V1020,Brasil,23,M,Machu Picchu,La Libertad,2025-01-24,4,2529.28,Desconocido
V1021,México,61,M,Cañón del Colca,Ica,2024-10-18,1,1965.62,Auto
V1022,Colombia,60,F,Cañón del Colca,Ica,2024-11-04,1,2151.96,Auto
V1023,Colombia,36,F,Líneas de Nazca,Cusco,2025-02-19,10,4708.06,Auto
V1024,EE.UU.,67,F,Machu Picchu,Arequipa,2025-10-10,1,4617.84,Avión
V1025,Colombia,45,F,Huacachina,Puno,2024-12-10,8,4886.06,Desconocido
V1026,Argentina,46,M,Líneas de Nazca,Puno,2025-09-07,1,4557.71,Desconocido
V1027,Perú,37,M,Machu Picchu,Arequipa,2025-06-08,9,2740.49,Auto
V1028,Chile,59,M,Chan Chan,Arequipa,2025-06-16,7,4989.49,Bus
V1029,Chile,56,M,Lago Titicaca,La Libertad,2025-05-06,6,4821.98,Avión
V1030,Brasil,27,M,Huacachina,Arequipa,2025-08-09,10,740.16,Desconocido
V1031,Brasil,42,F,Cañón del Colca,Ica,2025-06-24,1,2160.68,Tren
V1032,México,35,M,Cañón del Colca,Arequipa,2025-04-22,4,4696.63,Tren
V1033,México,35,F,Chan Chan,Arequipa,2025-02-21,5,4574.73,Auto
V1034,Ecuador,41,F,Cañón del Colca,La Libertad,2024-12-03,1,4575.47,Avión
V1035,Chile,48,F,Machu Picchu,Cusco,2025-02-25,1,1793.71,Desconocido
V1036,Brasil,32,M,Líneas de Nazca,Cusco,2025-03-26,7,4669.19,Bus
V1037,Ecuador,69,F,Lago Titicaca,Arequipa,2025-01-20,9,1520.98,Bus
V1038,Ecuador,38,F,Lago Titicaca,Puno,2024-11-11,4,4395.69,Desconocido
V1039,Brasil,35,F,Machu Picchu,Cusco,2025-04-07,2,2855.12,Auto
V1040,Argentina,41,M,Huacachina,Arequipa,2024-11-02,9,1222.66,Avión
V1041,Brasil,58,M,Chan Chan,Puno,2025-10-02,2,4628.52,Desconocido
V1042,Ecuador,49,M,Cañón del Colca,Arequipa,2025-05-19,9,2592.11,Auto
V1043,Chile,61,M,Machu Picchu,Arequipa,2025-04-05,4,3971.44,Tren
V1044,Argentina,65,F,Líneas de Nazca,Arequipa,2024-10-28,7,2294.93,Desconocido
V1045,Colombia,43,M,Lago Titicaca,Puno,2025-01-27,6,3846.47,Auto
V1046,Brasil,70,F,Líneas de Nazca,La Libertad,2025-01-04,7,1607.58,Desconocido
V1047,Colombia,31,M,Chan Chan,Arequipa,2025-04-20,5,3115.15,Desconocido
V1048,México,21,F,Machu Picchu,Puno,2025-06-23,3,4747.37,Desconocido
V1049,Argentina,65,M,Chan Chan,Ica,2024-11-17,8,3111.57,Desconocido
V1050,Colombia,31,M,Cañón del Colca,Arequipa,2025-01-01,7,3779.97,Tren
V1051,Argentina,50,M,Chan Chan,La Libertad,2024-12-01,1,4518.5,Auto
V1052,Colombia,66,F,Lago Titicaca,Puno,2024-10-20,7,3569.06,Auto
V1053,Ecuador,33,M,Huacachina,Ica,2025-04-05,7,1590.09,Bus
V1054,Chile,68,M,Lago Titicaca,Ica,2025-06-06,8,2923.12,Desconocido
V1055,Perú,31,M,Lago Titicaca,Ica,2025-01-01,4,727.12,Auto
V1056,EE.UU.,58,F,Chan Chan,Arequipa,2025-08-07,9,638.47,Desconocido
V1057,Colombia,63,M,Chan Chan,Ica,2025-06-09,6,2731.84,Auto
V1058,Argentina,30,F,Lago Titicaca,Arequipa,2025-10-05,3,362.61,Auto
V1059,EE.UU.,35,F,Líneas de Nazca,Arequipa,2025-08-22,7,2866.58,Tren
V1060,Brasil,41,F,Chan Chan,Puno,2025-06-27,8,3330.08,Desconocido
V1061,México,65,M,Lago Titicaca,La Libertad,2025-02-19,3,1509.42,Tren
V1062,Perú,24,F,Lago Titicaca,Ica,2025-01-16,5,2340.29,Auto
V1063,EE.UU.,55,M,Chan Chan,Puno,2025-07-20,4,2764.78,Desconocido
V1064,Colombia,42,F,Lago Titicaca,Cusco,2025-01-11,9,746.68,Desconocido
V1065,México,43,F,Machu Picchu,Ica,2025-04-24,6,602.96,Bus
V1066,Brasil,45,F,Chan Chan,Cusco,2025-02-02,3,301.17,Bus
V1067,Colombia,34,M,Cañón del Colca,Arequipa,2025-01-16,8,1279.25,Bus
V1068,EE.UU.,53,F,Chan Chan,Arequipa,2025-08-03,1,1841.09,Auto
V1069,Colombia,19,M,Líneas de Nazca,Ica,2025-07-16,3,4704.7,Auto
V1070,México,36,F,Machu Picchu,Arequipa,2024-11-13,1,1052.25,Avión
V1071,Ecuador,53,M,Machu Picchu,Cusco,2025-09-24,5,2775.88,Desconocido
V1072,EE.UU.,33,M,Huacachina,La Libertad,2025-06-09,2,1439.74,Desconocido
V1073,Colombia,23,M,Machu Picchu,Puno,2025-05-17,3,4271.64,Auto
V1074,Colombia,25,F,Huacachina,Ica,2024-12-20,9,4227.44,Desconocido
V1075,Colombia,65,M,Cañón del Colca,Puno,2025-06-23,7,3048.82,Bus
V1076,Perú,60,F,Machu Picchu,Cusco,2025-04-09,7,2927.04,Avión
V1077,Brasil,35,M,Huacachina,La Libertad,2025-08-29,7,4020.51,Desconocido
V1078,Chile,33,M,Machu Picchu,La Libertad,2025-04-30,1,1642.28,Bus
V1079,Chile,60,M,Lago Titicaca,Ica,2024-11-05,8,1136.02,Desconocido
V1080,Perú,39,M,Machu Picchu,Ica,2025-10-10,6,778.15,Auto
V1081,Chile,24,M,Chan Chan,La Libertad,2025-09-04,7,1372.04,Bus
V1082,Perú,21,F,Lago Titicaca,La Libertad,2025-05-19,8,434.18,Auto
V1083,Ecuador,57,M,Machu Picchu,Ica,2024-11-17,6,4080.68,Desconocido
V1084,EE.UU.,33,F,Lago Titicaca,Puno,2025-06-23,6,2984.77,Desconocido
V1085,Brasil,68,M,Machu Picchu,La Libertad,2024-11-20,6,2145.84,Tren
V1086,Colombia,47,F,Huacachina,Ica,2024-10-28,7,4882.84,Tren
V1087,México,40,F,Cañón del Colca,Arequipa,2025-08-22,10,3098.4,Auto
V1088,Chile,66,F,Machu Picchu,Arequipa,2025-08-31,5,3748.14,Auto
V1089,Argentina,61,M,Líneas de Nazca,Cusco,2025-05-21,8,836.21,Bus
V1090,Colombia,62,M,Cañón del Colca,La Libertad,2024-11-30,10,4312.63,Avión
V1091,Colombia,20,F,Cañón del Colca,Puno,2024-11-01,8,2266.98,Desconocido
V1092,Ecuador,21,F,Líneas de Nazca,Cusco,2025-08-13,4,1642.87,Avión
V1093,Colombia,20,M,Cañón del Colca,Puno,2024-12-05,6,1492.38,Desconocido
V1094,México,56,M,Líneas de Nazca,La Libertad,2025-02-19,9,1917.35,Auto
V1095,México,42,M,Líneas de Nazca,Ica,2025-04-30,5,1623.77,Auto
V1096,Colombia,25,M,Líneas de Nazca,Ica,2024-12-27,8,3147.73,Avión
V1097,México,38,F,Machu Picchu,Arequipa,2024-10-16,1,2779.07,Auto
V1098,México,62,F,Lago Titicaca,Ica,2024-11-04,3,1023.73,Bus
V1099,EE.UU.,47,M,Lago Titicaca,Arequipa,2025-05-11,7,4712.37,Avión
V1100,Brasil,70,F,Cañón del Colca,Arequipa,2025-07-05,5,4814.45,Desconocido
V1101,EE.UU.,41,M,Machu Picchu,Arequipa,2025-07-31,5,2802.24,Desconocido
V1102,Colombia,52,M,Lago Titicaca,La Libertad,2025-08-28,4,2021.07,Desconocido
V1103,Colombia,25,M,Lago Titicaca,Ica,2025-03-09,9,3742.72,Avión
V1104,Brasil,40,F,Huacachina,Cusco,2025-05-20,5,1411.02,Desconocido
V1105,Chile,70,M,Cañón del Colca,Puno,2024-10-31,5,3760.89,Tren
V1106,México,30,F,Huacachina,Cusco,2024-12-11,2,2915.28,Desconocido
V1107,México,52,M,Machu Picchu,Cusco,2024-12-24,3,4078.46,Tren
V1108,Ecuador,33,M,Huacachina,Cusco,2025-06-21,10,1047.72,Tren
V1109,Perú,70,F,Chan Chan,Arequipa,2025-02-15,3,4760.33,Auto
V1110,Argentina,48,F,Machu Picchu,Puno,2025-06-04,7,824.47,Auto
V1111,Colombia,42,F,Machu Picchu,La Libertad,2025-07-07,7,3251.8,Tren
V1112,Ecuador,50,M,Líneas de Nazca,Cusco,2024-12-22,5,4228.54,Tren
V1113,México,60,M,Machu Picchu,Arequipa,2025-06-30,10,3569.35,Desconocido
V1114,Brasil,58,F,Huacachina,Arequipa,2025-08-19,9,2767.65,Desconocido
V1115,Perú,66,M,Lago Titicaca,Ica,2025-04-24,1,3999.37,Avión
V1116,Colombia,39,F,Machu Picchu,Cusco,2025-02-27,8,1947.15,Desconocido
V1117,Colombia,39,M,Chan Chan,Ica,2025-06-16,3,4809.59,Desconocido
V1118,Brasil,28,M,Cañón del Colca,Arequipa,2025-06-21,10,2641.12,Desconocido
V1119,Chile,54,M,Chan Chan,La Libertad,2024-10-26,9,3746.46,Tren
V1120,Colombia,29,F,Huacachina,Puno,2025-04-04,3,1011.88,Desconocido
V1121,Chile,20,M,Cañón del Colca,Ica,2025-08-18,5,3841.29,Desconocido
V1122,México,46,F,Machu Picchu,Puno,2024-12-10,10,4446.41,Bus
V1123,Colombia,53,M,Cañón del Colca,Puno,2025-07-27,4,2892.2,Avión
V1124,EE.UU.,57,M,Lago Titicaca,Cusco,2024-12-21,10,2662.85,Bus
V1125,Argentina,24,M,Huacachina,Puno,2025-01-15,9,1406.46,Tren
V1126,Colombia,34,F,Machu Picchu,La Libertad,2025-04-09,10,4500.66,Bus
V1127,Chile,57,F,Lago Titicaca,Ica,2025-08-06,10,2488.06,Desconocido
V1128,Colombia,25,F,Cañón del Colca,Cusco,2025-09-05,3,4023.81,Tren
V1129,EE.UU.,61,F,Huacachina,Cusco,2024-12-02,5,1252.62,Auto
V1130,Ecuador,32,M,Lago Titicaca,Cusco,2025-08-22,4,3247.31,Tren
V1131,EE.UU.,52,M,Cañón del Colca,Arequipa,2025-05-24,3,4170.63,Desconocido
V1132,Chile,50,F,Cañón del Colca,Puno,2025-05-10,3,513.35,Bus
V1133,Ecuador,67,M,Chan Chan,Ica,2024-12-21,6,2657.12,Auto
V1134,México,62,M,Líneas de Nazca,La Libertad,2025-03-31,8,1150.03,Desconocido
V1135,Colombia,45,F,Líneas de Nazca,Ica,2025-01-14,4,4973.38,Auto
V1136,Chile,42,F,Lago Titicaca,Ica,2025-04-05,2,1939.07,Auto
V1137,Perú,63,M,Machu Picchu,Ica,2024-10-22,4,1977.92,Avión
V1138,Brasil,48,F,Lago Titicaca,Puno,2025-07-01,2,2682.25,Desconocido
V1139,EE.UU.,69,F,Líneas de Nazca,Puno,2025-05-03,10,1345.87,Desconocido
V1140,Argentina,55,F,Chan Chan,La Libertad,2025-04-22,5,4665.19,Bus
V1141,Ecuador,25,F,Machu Picchu,Puno,2025-05-21,6,2465.95,Avión
V1142,Chile,37,F,Lago Titicaca,Cusco,2024-10-20,1,4150.79,Desconocido
V1143,México,18,F,Huacachina,Ica,2025-02-16,5,2517.22,Desconocido
V1144,México,60,M,Líneas de Nazca,Arequipa,2025-03-31,4,2888.65,Desconocido
V1145,Ecuador,63,M,Cañón del Colca,La Libertad,2025-05-20,2,4930.22,Auto
V1146,Brasil,53,M,Cañón del Colca,Ica,2025-06-12,5,4106.21,Desconocido
V1147,Brasil,51,M,Lago Titicaca,Arequipa,2025-03-16,7,2171.5,Tren
V1148,Brasil,66,F,Chan Chan,La Libertad,2025-03-22,1,4363.13,Tren
V1149,Perú,49,M,Machu Picchu,Arequipa,2025-04-02,7,581.23,Desconocido
V1150,Chile,35,F,Lago Titicaca,Puno,2025-01-10,8,3032.16,Tren
V1151,Ecuador,66,F,Cañón del Colca,Arequipa,2025-08-09,8,3921.39,Desconocido
V1152,Perú,43,F,Líneas de Nazca,Arequipa,2025-07-09,10,4427.25,Auto
V1153,México,49,F,Chan Chan,Cusco,2025-06-04,1,4539.32,Auto
V1154,Argentina,34,F,Cañón del Colca,La Libertad,2025-04-27,5,3804.12,Desconocido
V1155,Argentina,26,M,Huacachina,Puno,2025-08-14,6,3596.44,Bus
V1156,México,69,M,Chan Chan,Cusco,2025-09-05,1,4764.8,Avión
V1157,Argentina,56,M,Chan Chan,Puno,2025-01-15,5,1010.8,Desconocido
V1158,Argentina,66,M,Chan Chan,La Libertad,2025-06-08,1,733.4,Bus
V1159,México,29,M,Chan Chan,Ica,2025-06-11,9,4895.1,Desconocido
V1160,Brasil,41,M,Líneas de Nazca,Puno,2025-01-07,5,1571.93,Bus
V1161,Brasil,25,F,Lago Titicaca,Cusco,2025-03-26,6,1296.71,Auto
V1162,Ecuador,59,F,Machu Picchu,Cusco,2025-06-01,2,2331.62,Avión
V1163,Perú,45,F,Lago Titicaca,Cusco,2025-09-29,7,628.96,Tren
V1164,Argentina,49,F,Huacachina,Arequipa,2024-11-19,5,2712.79,Auto
V1165,Brasil,55,F,Lago Titicaca,Arequipa,2025-07-29,6,2912.94,Auto
V1166,México,28,M,Cañón del Colca,Cusco,2025-06-17,9,1710.22,Desconocido
V1167,México,48,M,Cañón del Colca,Cusco,2025-05-22,2,2336.01,Desconocido
V1168,Chile,42,M,Lago Titicaca,Arequipa,2025-05-07,10,3772.7,Auto
V1169,México,50,M,Líneas de Nazca,Ica,2024-11-22,9,816.86,Desconocido
V1170,EE.UU.,49,F,Cañón del Colca,La Libertad,2025-09-15,8,1660.94,Desconocido
V1171,Brasil,28,F,Huacachina,Puno,2025-08-18,6,3083.26,Auto
V1172,México,68,F,Huacachina,Puno,2025-03-11,3,4935.23,Bus
V1173,Argentina,18,F,Huacachina,Cusco,2025-06-22,2,3626.55,Desconocido
V1174,México,48,M,Chan Chan,Ica,2025-02-24,7,2212.33,Desconocido
V1175,Chile,30,F,Huacachina,Arequipa,2025-06-14,10,3994.53,Avión
V1176,Ecuador,36,F,Líneas de Nazca,Cusco,2025-06-05,5,4522.78,Desconocido
V1177,Argentina,48,M,Cañón del Colca,Cusco,2024-10-19,3,4139.39,Desconocido
V1178,Ecuador,68,F,Líneas de Nazca,Ica,2025-04-23,3,4868.86,Desconocido
V1179,México,69,F,Cañón del Colca,Ica,2025-03-10,6,3347.33,Bus
V1180,Brasil,53,F,Chan Chan,Arequipa,2025-10-14,9,4261.16,Avión
V1181,Perú,41,M,Cañón del Colca,Cusco,2024-12-16,7,1389.1,Desconocido
V1182,Chile,52,F,Chan Chan,Arequipa,2025-06-22,5,744.18,Tren
V1183,Argentina,24,F,Chan Chan,Arequipa,2025-01-03,3,4058.7,Avión
V1184,EE.UU.,35,F,Chan Chan,Arequipa,2025-05-22,1,2664.95,Bus
V1185,Ecuador,26,F,Chan Chan,Ica,2025-10-04,3,2523.65,Avión
V1186,Argentina,22,M,Huacachina,Arequipa,2025-08-20,7,949.37,Bus
V1187,Argentina,59,F,Cañón del Colca,Ica,2025-04-24,4,1506.23,Tren
V1188,Perú,39,F,Líneas de Nazca,La Libertad,2025-06-14,4,1020.65,Desconocido
V1189,Argentina,26,M,Líneas de Nazca,Cusco,2025-05-05,10,2265.85,Desconocido
V1190,Colombia,47,M,Machu Picchu,Arequipa,2024-11-05,10,4120.31,Auto
V1191,Colombia,37,M,Líneas de Nazca,Arequipa,2025-08-04,6,3378.8,Desconocido
V1192,Ecuador,28,F,Lago Titicaca,Arequipa,2024-11-21,8,1915.93,Auto
V1193,Perú,19,M,Cañón del Colca,Puno,2025-03-31,8,1358.42,Desconocido
V1194,Colombia,45,F,Machu Picchu,Arequipa,2024-11-26,8,1350.8,Tren
V1195,Brasil,62,F,Lago Titicaca,Arequipa,2025-03-24,5,3287.65,Tren
V1196,EE.UU.,44,F,Líneas de Nazca,Puno,2025-09-25,7,4416.46,Bus
V1197,México,30,M,Líneas de Nazca,Ica,2025-06-28,5,4119.43,Desconocido
V1198,Perú,66,F,Huacachina,Cusco,2025-09-03,5,815.33,Desconocido
V1199,México,20,M,Cañón del Colca,Puno,2025-09-22,3,4471.09,Desconocido
V1200,Ecuador,69,M,Chan Chan,La Libertad,2024-12-15,5,3158.71,Desconocido
V1201,México,42,M,Machu Picchu,La Libertad,2024-12-17,3,829.04,Desconocido
V1202,Brasil,34,M,Chan Chan,Ica,2025-07-06,10,4067.64,Desconocido
V1203,Colombia,36,F,Lago Titicaca,La Libertad,2025-03-26,8,1414.95,Bus
V1204,Chile,49,F,Chan Chan,Arequipa,2025-10-06,1,3606.81,Avión
V1205,Perú,51,F,Chan Chan,Ica,2025-03-10,2,3901.31,Desconocido
V1206,Colombia,30,M,Lago Titicaca,La Libertad,2025-06-26,1,3729.75,Tren
V1207,Brasil,31,M,Huacachina,Cusco,2025-06-20,7,3856.48,Bus
V1208,México,26,M,Huacachina,Puno,2025-08-06,2,1588.09,Auto
V1209,Ecuador,47,F,Líneas de Nazca,Puno,2025-04-15,2,800.72,Desconocido
V1210,Argentina,68,F,Cañón del Colca,Arequipa,2024-11-05,3,3084.0,Avión
V1211,Brasil,20,F,Chan Chan,Ica,2025-01-13,10,3953.25,Desconocido
V1212,Brasil,31,F,Lago Titicaca,Arequipa,2025-08-29,2,2837.48,Avión
V1213,Brasil,18,F,Cañón del Colca,Arequipa,2025-05-17,6,4810.35,Auto
V1214,Brasil,56,F,Machu Picchu,Ica,2025-10-07,8,2596.76,Desconocido
V1215,EE.UU.,26,F,Huacachina,Arequipa,2025-02-25,5,2562.15,Desconocido
V1216,Colombia,30,F,Chan Chan,Arequipa,2025-07-22,8,4359.31,Auto
V1217,México,44,M,Chan Chan,Cusco,2025-06-24,7,4726.34,Tren
V1218,Colombia,48,M,Cañón del Colca,Cusco,2024-11-04,4,1638.75,Bus
V1219,México,44,M,Lago Titicaca,La Libertad,2025-02-22,1,3581.86,Desconocido
V1220,Brasil,23,F,Machu Picchu,Arequipa,2025-02-19,9,535.32,Desconocido
V1221,EE.UU.,36,F,Huacachina,La Libertad,2025-02-07,7,995.89,Tren
V1222,Colombia,39,M,Lago Titicaca,Arequipa,2025-10-02,1,4611.75,Tren
V1223,Ecuador,18,F,Machu Picchu,Ica,2025-04-11,2,3125.44,Desconocido
V1224,Perú,56,F,Líneas de Nazca,Cusco,2025-08-27,9,1885.4,Desconocido
V1225,Brasil,70,M,Lago Titicaca,Cusco,2024-11-01,6,2701.94,Avión
V1226,EE.UU.,61,M,Machu Picchu,La Libertad,2024-12-14,6,727.47,Avión
V1227,México,46,F,Machu Picchu,Cusco,2024-12-14,9,880.82,Desconocido
V1228,Argentina,60,M,Cañón del Colca,La Libertad,2025-09-16,7,3198.18,Desconocido
V1229,Chile,46,M,Chan Chan,Arequipa,2025-10-08,8,4407.23,Auto
V1230,Colombia,31,F,Líneas de Nazca,Ica,2025-06-24,8,563.25,Tren
V1231,Brasil,49,M,Cañón del Colca,Puno,2024-12-29,4,643.3,Tren
V1232,Perú,67,M,Machu Picchu,Arequipa,2025-07-09,3,4008.48,Desconocido
V1233,EE.UU.,70,M,Cañón del Colca,Arequipa,2025-04-18,10,1644.88,Bus
V1234,Chile,48,M,Lago Titicaca,La Libertad,2025-04-16,10,4558.78,Avión
V1235,Argentina,28,M,Líneas de Nazca,Ica,2024-11-14,7,2127.95,Desconocido
V1236,Argentina,50,F,Huacachina,Ica,2025-05-21,5,2850.53,Desconocido
V1237,Perú,53,M,Machu Picchu,Cusco,2025-06-01,5,3576.55,Tren
V1238,Perú,59,F,Cañón del Colca,Puno,2025-09-03,4,1217.21,Auto
V1239,Colombia,52,M,Machu Picchu,La Libertad,2025-05-07,4,4772.86,Tren
V1240,Brasil,19,M,Machu Picchu,Cusco,2025-04-07,7,3597.5,Tren
V1241,EE.UU.,63,F,Cañón del Colca,Ica,2025-09-08,3,4888.46,Tren
V1242,Ecuador,60,F,Lago Titicaca,Ica,2025-04-09,10,1071.71,Desconocido
V1243,Colombia,54,F,Cañón del Colca,Cusco,2025-05-17,4,2921.17,Avión
V1244,Colombia,66,M,Líneas de Nazca,Arequipa,2025-07-02,9,3226.98,Avión
V1245,Argentina,52,F,Cañón del Colca,La Libertad,2025-07-14,8,660.89,Desconocido
V1246,Chile,60,M,Machu Picchu,Arequipa,2024-11-05,2,3266.58,Auto
V1247,Brasil,40,F,Lago Titicaca,Ica,2025-06-05,6,857.53,Avión
V1248,Colombia,58,M,Líneas de Nazca,Ica,2025-09-27,2,4886.29,Auto
V1249,Chile,41,M,Huacachina,La Libertad,2024-11-04,5,1449.62,Avión
V1250,Colombia,54,M,Machu Picchu,Cusco,2025-03-16,1,4086.53,Tren
V1251,EE.UU.,47,F,Líneas de Nazca,Cusco,2025-02-06,9,4854.67,Desconocido
V1252,Chile,69,F,Líneas de Nazca,Ica,2025-04-19,3,4232.88,Desconocido
V1253,EE.UU.,45,F,Líneas de Nazca,La Libertad,2024-11-27,3,991.12,Desconocido
V1254,Argentina,47,F,Huacachina,La Libertad,2025-08-15,6,1974.0,Desconocido
V1255,México,18,F,Cañón del Colca,Ica,2025-04-12,6,4632.63,Bus
V1256,Colombia,18,F,Líneas de Nazca,Puno,2024-11-09,1,3830.77,Tren
V1257,Ecuador,44,F,Chan Chan,Ica,2025-09-20,7,2427.42,Desconocido
V1258,EE.UU.,30,M,Líneas de Nazca,Arequipa,2025-01-11,1,4116.16,Tren
V1259,Brasil,29,M,Huacachina,Ica,2025-03-30,3,2969.81,Bus
V1260,Chile,61,F,Machu Picchu,Puno,2025-03-22,1,4993.18,Desconocido
V1261,Colombia,48,F,Cañón del Colca,Ica,2024-11-14,7,2004.07,Avión
V1262,Chile,51,F,Huacachina,Ica,2024-12-16,10,3015.02,Tren
V1263,México,35,M,Cañón del Colca,Ica,2024-11-03,1,2393.21,Tren
V1264,Colombia,68,M,Huacachina,Ica,2025-02-06,6,1678.3,Desconocido
V1265,Chile,36,M,Cañón del Colca,Arequipa,2025-03-12,5,1336.31,Auto
V1266,Colombia,36,F,Líneas de Nazca,Cusco,2025-09-29,7,3721.04,Auto
V1267,Ecuador,43,M,Cañón del Colca,La Libertad,2024-10-16,3,4425.19,Auto
V1268,México,67,M,Huacachina,Ica,2024-10-27,6,1424.61,Avión
V1269,Colombia,46,M,Machu Picchu,Ica,2025-03-09,5,4644.81,Tren
V1270,Argentina,65,M,Lago Titicaca,Arequipa,2024-12-31,2,4791.97,Auto
V1271,Colombia,60,M,Huacachina,Arequipa,2025-04-05,5,4774.66,Auto
V1272,EE.UU.,42,M,Lago Titicaca,Ica,2025-01-20,8,3523.5,Bus
V1273,Colombia,56,M,Chan Chan,Ica,2024-12-30,9,3856.46,Tren
V1274,Perú,21,M,Chan Chan,Puno,2025-08-25,8,1042.49,Desconocido
V1275,Chile,52,M,Machu Picchu,Arequipa,2025-04-13,6,3858.95,Avión
V1276,Colombia,24,M,Lago Titicaca,La Libertad,2025-04-06,1,1747.22,Tren
V1277,Chile,36,F,Chan Chan,Cusco,2025-07-27,10,1172.44,Tren
V1278,Argentina,36,M,Machu Picchu,Ica,2025-09-11,2,3410.8,Desconocido
V1279,EE.UU.,24,F,Cañón del Colca,Ica,2025-01-13,7,1771.39,Bus
V1280,Chile,39,F,Huacachina,Puno,2025-06-10,9,3252.73,Desconocido
V1281,Brasil,34,F,Chan Chan,Cusco,2025-05-29,9,934.22,Avión
V1282,Chile,39,F,Cañón del Colca,Ica,2025-05-21,7,1705.91,Auto
V1283,Perú,56,F,Huacachina,Ica,2025-06-01,9,2542.71,Avión
V1284,EE.UU.,53,F,Chan Chan,Cusco,2024-11-13,4,1747.94,Desconocido
V1285,Chile,38,F,Machu Picchu,Ica,2024-11-05,9,1105.65,Desconocido
V1286,Colombia,40,M,Cañón del Colca,La Libertad,2025-08-14,8,2430.88,Desconocido
V1287,Colombia,57,F,Huacachina,Cusco,2025-04-02,5,3553.51,Desconocido
V1288,Argentina,46,M,Huacachina,La Libertad,2025-07-08,1,4411.43,Tren
V1289,México,41,M,Cañón del Colca,La Libertad,2025-06-07,6,2489.29,Auto
V1290,Colombia,58,F,Lago Titicaca,Puno,2025-05-09,5,3543.17,Desconocido
V1291,Brasil,68,F,Huacachina,La Libertad,2025-04-05,1,3525.5,Auto
V1292,EE.UU.,34,M,Machu Picchu,Arequipa,2025-03-22,8,4357.68,Desconocido
V1293,Argentina,18,F,Líneas de Nazca,La Libertad,2025-04-25,8,4454.33,Desconocido
V1294,Brasil,42,M,Líneas de Nazca,La Libertad,2024-10-24,1,1807.19,Desconocido
V1295,México,47,M,Lago Titicaca,Ica,2025-08-10,7,2399.66,Desconocido
V1296,Ecuador,38,M,Cañón del Colca,La Libertad,2024-10-18,9,4672.22,Desconocido
V1297,México,65,F,Machu Picchu,Cusco,2025-09-24,5,3424.78,Bus
V1298,Ecuador,26,F,Huacachina,Puno,2024-10-19,8,2573.13,Desconocido
V1299,México,61,M,Machu Picchu,Puno,2025-04-27,9,3747.26,Auto
V1300,México,50,F,Cañón del Colca,Cusco,2025-06-08,7,4819.03,Auto
V1301,Chile,25,F,Machu Picchu,Cusco,2025-01-04,2,4325.66,Auto
V1302,Ecuador,46,M,Líneas de Nazca,Arequipa,2025-04-07,5,4691.87,Tren
V1303,Argentina,32,M,Chan Chan,La Libertad,2025-09-20,2,657.87,Desconocido
V1304,Chile,59,M,Lago Titicaca,Cusco,2024-12-27,4,1251.16,Desconocido
V1305,Colombia,56,F,Machu Picchu,Cusco,2025-10-06,7,3375.7,Tren
V1306,EE.UU.,36,M,Lago Titicaca,Puno,2025-08-20,10,4406.83,Auto
V1307,Argentina,52,M,Machu Picchu,La Libertad,2025-04-18,1,2774.9,Tren
V1308,Chile,31,M,Lago Titicaca,La Libertad,2025-04-11,2,3217.75,Tren
V1309,Brasil,51,M,Líneas de Nazca,Cusco,2025-01-04,9,3392.35,Auto
V1310,Chile,60,M,Cañón del Colca,Cusco,2025-08-16,5,609.76,Tren
V1311,Brasil,55,F,Cañón del Colca,Arequipa,2025-02-08,6,2538.68,Desconocido
V1312,Argentina,26,F,Machu Picchu,Puno,2025-09-29,10,1653.9,Avión
V1313,Colombia,39,M,Chan Chan,Arequipa,2025-09-26,4,1643.42,Desconocido
V1314,Colombia,59,M,Chan Chan,Cusco,2024-12-19,10,4147.71,Avión
V1315,Perú,22,M,Lago Titicaca,Ica,2025-03-21,1,429.63,Auto
V1316,México,26,M,Chan Chan,Ica,2024-11-05,4,4153.18,Auto
V1317,Brasil,20,M,Lago Titicaca,Cusco,2025-02-10,4,4655.3,Desconocido
V1318,Argentina,66,M,Líneas de Nazca,Ica,2025-09-27,9,975.02,Avión
V1319,Perú,18,F,Líneas de Nazca,Ica,2024-10-21,5,4046.66,Avión
V1320,México,51,M,Huacachina,La Libertad,2025-05-27,5,4226.21,Auto
V1321,Perú,54,M,Lago Titicaca,Ica,2025-03-13,3,2208.88,Desconocido
V1322,Ecuador,54,M,Chan Chan,Cusco,2024-11-27,3,2111.58,Desconocido
V1323,Chile,66,F,Huacachina,Ica,2025-03-04,6,3018.27,Tren
V1324,Brasil,21,F,Lago Titicaca,Ica,2025-03-23,3,1257.82,Bus
V1325,Argentina,26,M,Huacachina,Cusco,2025-08-02,7,1248.08,Bus
V1326,Brasil,39,F,Machu Picchu,Puno,2025-09-05,4,4774.28,Bus
V1327,EE.UU.,47,M,Machu Picchu,Puno,2024-10-28,6,3728.48,Desconocido
V1328,Brasil,52,F,Machu Picchu,Ica,2024-12-13,1,2244.2,Bus
V1329,Ecuador,32,M,Cañón del Colca,Cusco,2024-12-12,1,1454.6,Bus
